Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
162,17,000,00000,74873,00000,Thebes village
162,17,000,00000,75081,00000,Third Lake village
162,17,000,00000,75107,00000,Thomasboro village
162,17,000,00000,75159,00000,Thompsonville village
162,17,000,00000,75172,00000,Thomson village
162,17,000,00000,75185,00000,Thornton village
162,17,000,00000,75263,00000,Tilden village
162,17,000,00000,75276,00000,Tilton village
162,17,000,00000,75360,00000,Timberlane village
162,17,000,00000,75419,00000,Time village
162,17,000,00000,75484,00000,Tinley Park village
162,17,000,00000,75549,00000,Tiskilwa village
162,17,000,00000,75601,00000,Toledo village
162,17,000,00000,75614,00000,Tolono village
162,17,000,00000,75653,00000,Toluca city
162,17,000,00000,75718,00000,Tonica village
162,17,000,00000,75757,00000,Topeka village
162,17,000,00000,75783,00000,Toulon city
162,17,000,00000,75809,00000,Tovey village
162,17,000,00000,75822,00000,Towanda village
162,17,000,00000,75848,00000,Tower Hill village
162,17,000,00000,75874,00000,Tower Lakes village
162,17,000,00000,75965,00000,Tremont village
162,17,000,00000,75991,00000,Trenton city
162,17,000,00000,76160,00000,Trout Valley village
162,17,000,00000,76199,00000,Troy city
162,17,000,00000,76225,00000,Troy Grove village
162,17,000,00000,76407,00000,Tuscola city
162,17,000,00000,76615,00000,Ullin village
162,17,000,00000,76706,00000,Union village
162,17,000,00000,76771,00000,Union Hill village
162,17,000,00000,76935,00000,University Park village
162,17,000,00000,77005,00000,Urbana city
162,17,000,00000,77044,00000,Ursa village
162,17,000,00000,77148,00000,Valier village
162,17,000,00000,77187,00000,Valley City village
162,17,000,00000,77265,00000,Valmeyer village
162,17,000,00000,77317,00000,Vandalia city
162,17,000,00000,77395,00000,Varna village
162,17,000,00000,77408,00000,Venedy village
162,17,000,00000,77473,00000,Venice city
162,17,000,00000,77525,00000,Vergennes village
162,17,000,00000,77551,00000,Vermilion village
162,17,000,00000,77642,00000,Vermont village
162,17,000,00000,77681,00000,Vernon village
162,17,000,00000,77694,00000,Vernon Hills village
162,17,000,00000,77707,00000,Verona village
162,17,000,00000,77720,00000,Versailles village
162,17,000,00000,77811,00000,Victoria village
162,17,000,00000,77863,00000,Vienna city
162,17,000,00000,77941,00000,Villa Grove city
162,17,000,00000,77993,00000,Villa Park village
162,17,000,00000,78123,00000,Viola village
162,17,000,00000,78149,00000,Virden city
162,17,000,00000,78175,00000,Virgil village
162,17,000,00000,78201,00000,Virginia city
162,17,000,00000,78227,00000,Volo village
162,17,000,00000,78370,00000,Wadsworth village
162,17,000,00000,78383,00000,Waggoner village
162,17,000,00000,78526,00000,Walnut village
162,17,000,00000,78604,00000,Walnut Hill village
162,17,000,00000,78656,00000,Walshville village
162,17,000,00000,78708,00000,Waltonville village
162,17,000,00000,78721,00000,Wamac city
162,17,000,00000,78773,00000,Wapella village
162,17,000,00000,78851,00000,Warren village
162,17,000,00000,78916,00000,Warrensburg village
162,17,000,00000,78929,00000,Warrenville city
162,17,000,00000,78942,00000,Warsaw city
162,17,000,00000,79007,00000,Washburn village
162,17,000,00000,79033,00000,Washington city
162,17,000,00000,79085,00000,Washington Park village
162,17,000,00000,79124,00000,Wataga village
162,17,000,00000,79150,00000,Waterloo city
162,17,000,00000,79163,00000,Waterman village
162,17,000,00000,79228,00000,Watseka city
162,17,000,00000,79241,00000,Watson village
162,17,000,00000,79267,00000,Wauconda village
162,17,000,00000,79293,00000,Waukegan city
162,17,000,00000,79358,00000,Waverly city
162,17,000,00000,79397,00000,Wayne village
162,17,000,00000,79436,00000,Wayne City village
162,17,000,00000,79449,00000,Waynesville village
162,17,000,00000,79683,00000,Weldon village
162,17,000,00000,79735,00000,Wellington village
162,17,000,00000,79813,00000,Wenona city
162,17,000,00000,79826,00000,Wenonah village
162,17,000,00000,80008,00000,West Brooklyn village
162,17,000,00000,80047,00000,Westchester village
162,17,000,00000,80060,00000,West Chicago city
162,17,000,00000,80073,00000,West City village
162,17,000,00000,80125,00000,West Dundee village
162,17,000,00000,80242,00000,Western Springs village
162,17,000,00000,80281,00000,Westfield village
162,17,000,00000,80333,00000,West Frankfort city
162,17,000,00000,80645,00000,Westmont village
162,17,000,00000,80736,00000,West Peoria city
162,17,000,00000,80762,00000,West Point village
162,17,000,00000,80853,00000,West Salem village
162,17,000,00000,80931,00000,Westville village
162,17,000,00000,81048,00000,Wheaton city
162,17,000,00000,81074,00000,Wheeler village
162,17,000,00000,81087,00000,Wheeling village
162,17,000,00000,81191,00000,White City village
162,17,000,00000,81256,00000,White Hall city
162,17,000,00000,81802,00000,Williamsfield village
162,17,000,00000,81815,00000,Williamson village
162,17,000,00000,81854,00000,Williamsville village
162,17,000,00000,81867,00000,Willisville village
162,17,000,00000,81919,00000,Willowbrook village
162,17,000,00000,82010,00000,Willow Hill village
162,17,000,00000,82049,00000,Willow Springs village
162,17,000,00000,82075,00000,Wilmette village
162,17,000,00000,82088,00000,Wilmington village
162,17,000,00000,82101,00000,Wilmington city
162,17,000,00000,82218,00000,Wilsonville village
162,17,000,00000,82270,00000,Winchester city
162,17,000,00000,82309,00000,Windsor village
162,17,000,00000,82322,00000,Windsor city
162,17,000,00000,82400,00000,Winfield village
162,17,000,00000,82491,00000,Winnebago village
162,17,000,00000,82530,00000,Winnetka village
162,17,000,00000,82543,00000,Winslow village
162,17,000,00000,82686,00000,Winthrop Harbor village
162,17,000,00000,82725,00000,Witt city
162,17,000,00000,82855,00000,Wonder Lake village
162,17,000,00000,82985,00000,Wood Dale city
162,17,000,00000,83063,00000,Woodhull village
162,17,000,00000,83102,00000,Woodland village
162,17,000,00000,83206,00000,Woodlawn village
162,17,000,00000,83245,00000,Woodridge village
162,17,000,00000,83271,00000,Wood River city
162,17,000,00000,83336,00000,Woodson village
162,17,000,00000,83349,00000,Woodstock city
162,17,000,00000,83505,00000,Worden village
162,17,000,00000,83518,00000,Worth village
162,17,000,00000,83622,00000,Wyanet village
162,17,000,00000,83687,00000,Wyoming city
162,17,000,00000,83739,00000,Xenia village
162,17,000,00000,83765,00000,Yale village
162,17,000,00000,83817,00000,Yates City village
162,17,000,00000,84038,00000,Yorkville city
162,17,000,00000,84155,00000,Zeigler city
162,17,000,00000,84220,00000,Zion city
