school_id,SCHOOL_NAME,school_type,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1159083915,IA OF CAREERS MIDDLE,charter,,,,,,,,,,,,,,,,,,99.09909909909909909909909910,99.09365558912386706948640483,98.60627177700348432055749129,99.16897506925207756232686981,99.25558312655086848635235732,,,,,
1159096945,IA OF ENVIRON. SCIENCE/MATH,charter,,,,,,,,,,,,,,,,,,94.33333333333333333333333333,98.63013698630136986301369863,99.02840059790732436472346786,99.03201787043931496649292628,99.45736434108527131782945736,,,,,
1159081925,IMAGINE COLLEGE PREP. HIGH,charter,,,,,,,,,,,,,,,,,,,98.58064516129032258064516129,98.47328244274809160305343511,99.32975871313672922252010724,98.79194630872483221476510067,,,,,
1151154980,IRVING ELEM.,slps,99.75845410628019323671497585,98.39142091152815013404825737,98.18840579710144927536231884,,,,,,,,,,,,,,,,,,,,,,,,
1151155000,JACKSON ELEM.,slps,95.57522123893805309734513274,96.03960396039603960396039604,97.84482758620689655172413793,98.15498154981549815498154982,95.66787003610108303249097473,94.77124183006535947712418301,97.05882352941176470588235294,97.72727272727272727272727273,98.45559845559845559845559846,99.35483870967741935483870968,98.97610921501706484641638225,98.59649122807017543859649123,97.500,,,,,,,,,,,,,,
1159216985,JAMAA LEARNING CENTER,charter,,,,,,,,,,,,,,,,,,,,,,100,99.34210526315789473684210526,100,100,100,
1151155020,JEFFERSON ELEM.,slps,99.31350114416475972540045767,99.76958525345622119815668203,100,100,100,99.71590909090909090909090909,100,100,100,100,99.70845481049562682215743440,99.46808510638297872340425532,99.11504424778761061946902655,100,99.73474801061007957559681698,100,100,99.65034965034965034965034965,100,99.53271028037383177570093458,100,100,98.61751152073732718894009217,96.72897196261682242990654206,99.01477832512315270935960591,98.39572192513368983957219251,97.84946236559139784946236559
1151155030,KENNARD/CLASSICAL JR. ACAD.,slps,51.49700598802395209580838323,52.73775216138328530259365994,56.23188405797101449275362319,56.94822888283378746594005450,56.06469002695417789757412399,56.57142857142857142857142857,57.26744186046511627906976744,56.23188405797101449275362319,58.72093023255813953488372093,56.36363636363636363636363636,56.50887573964497041420118343,54.17867435158501440922190202,57.75862068965517241379310345,58.25825825825825825825825826,59.14285714285714285714285714,,,,,,43.96551724137931034482758621,41.66666666666666666666666667,42.44186046511627906976744186,41.19241192411924119241192412,41.45658263305322128851540616,38.65030674846625766871165644,33.77049180327868852459016393
1151153220,KING MIDDLE SCH.,slps,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,
1159146970,KIPP INSPIRE ACADEMY,charter,,,,,,,,,,,,,,,,,,,,100,100,99.61389961389961389961389961,97.59036144578313253012048193,98.51190476190476190476190476,99.10714285714285714285714286,98.54651162790697674418604651,99.36305732484076433121019108
1159146973,KIPP TRIUMPH ACADEMY,charter,,,,,,,,,,,,,,,,,,,,,,,,,,100,100
1159146971,KIPP VICTORY ACADEMY,charter,,,,,,,,,,,,,,,,,,,,,,,,,98.10426540284360189573459716,100,99.77116704805491990846681922
1159146972,KIPP WISDOM ACADEMY,charter,,,,,,,,,,,,,,,,,,,,,,,,,,98.55072463768115942028985507,98.73015873015873015873015873
